symbol,name,sector,industry
LPX,Louisiana-Pacific Corp,MATERIALS,MATCONSTR
LXU,LSB Industries Inc,MATERIALS,CHEMSPECIAL
LYB,LyondellBasell Industries NV,MATERIALS,CHEMSPECIAL
MAG,MAG Silver Corp,MATERIALS,ORE
MEOH,Methanex Corp,MATERIALS,CHEMCOMMOD
MERC,Mercer International Inc,MATERIALS,WOODPAPER
MHK,Mohawk Industries Inc.,MATERIALS,MATCONSTR
MLI,Mueller Industries Inc.,MATERIALS,METAL
MLM,Martin Marietta Materials Inc.,MATERIALS,MATCONSTR
MMM,3M Co,MATERIALS,MATOTHER
MOS,Mosaic Company (The),MATERIALS,CHEMSPECIAL
MSB,Mesabi Trust,MATERIALS,ORE
MT,Arcelormittal SA,MATERIALS,METAL
MTRN,Materion Corp,MATERIALS,CHEMSPECIAL
MTX,Minerals Technologies Inc.,MATERIALS,MINERAL
MUX,McEwen Mining Inc,MATERIALS,ORE
MYE,Myers Industries Inc.,MATERIALS,PLASTIC
NAK,Northern Dynasty Minerals Ltd,MATERIALS,ORE
NEM,Newmont Corporation,MATERIALS,ORE
NEU,NewMarket Corp,MATERIALS,CHEMSPECIAL
NG,NovaGold Resources Inc,MATERIALS,ORE
NGD,New Gold Inc,MATERIALS,ORE
NL,NL Industries Inc.,MATERIALS,MATCONSTR
NP,Neenah Inc,MATERIALS,MATOTHER
NTIC,Northern Technologies International Corp,MATERIALS,CHEMSPECIAL
NUE,Nucor Corp,MATERIALS,METAL
NWPX,Northwest Pipe Co,MATERIALS,MATCONSTR
NX,Quanex Building Products Corp,MATERIALS,MATCONSTR
OBCI,Ocean Bio-Chem Inc,MATERIALS,CHEMSPECIAL
OC,Owens Corning,MATERIALS,MATCONSTR
OFLX,Omega Flex Inc,MATERIALS,MATCONSTR
OI,O-I Glass Inc,MATERIALS,PACKAGING
OLN,Olin Corp,MATERIALS,CHEMCOMMOD
OSN,Ossen Innovation Co Ltd,MATERIALS,MATCONSTR
PAAS,Pan American Silver Corp,MATERIALS,ORE
PGTI,PGT Innovations Inc,MATERIALS,MATCONSTR
PKE,Park Aerospace Corp,MATERIALS,PLASTIC
PKG,Packaging Corp Of America,MATERIALS,PACKAGING
PKOH,Park Ohio Holdings Corp.,MATERIALS,MATOTHER
PKX,Posco,MATERIALS,METAL
PLG,Platinum Group Metals Ltd,MATERIALS,ORE
PLM,PolyMet Mining Corp,MATERIALS,ORE
PPG,PPG Industries Inc.,MATERIALS,CHEMSPECIAL
PZG,Paramount Gold Nevada Corp,MATERIALS,ORE
RAVN,Raven Industries Inc,MATERIALS,PLASTIC
RBCN,Rubicon Technology Inc,MATERIALS,MINERAL
REFR,Research Frontiers Inc,MATERIALS,MINERAL
REX,Rex American Resources Corp,MATERIALS,CHEMCOMMOD
RFP,Resolute Forest Products Inc,MATERIALS,WOODPAPER
RGLD,Royal Gold Inc,MATERIALS,ORE
RIBT,RiceBran Technologies,MATERIALS,CHEMSPECIAL
RIO,Rio Tinto Group,MATERIALS,ORE
ROCK,Gibraltar Industries Inc,MATERIALS,MATCONSTR
ROG,Rogers Corp.,MATERIALS,CHEMSPECIAL
ROLL,RBC Bearings Inc,MATERIALS,METAL
RPM,RPM International Inc,MATERIALS,CHEMSPECIAL
RS,Reliance Steel & Aluminum Co,MATERIALS,METAL
SA,Seabridge Gold Inc,MATERIALS,ORE
SAND,Sandstorm Gold Ltd,MATERIALS,ORE
SCCO,Southern Copper Corp,MATERIALS,ORE
SCHN,Schnitzer Steel Industries Inc,MATERIALS,METAL
SCL,Stepan Co,MATERIALS,CHEMSPECIAL
SEE,Sealed Air Corp,MATERIALS,PACKAGING
SEED,Origin Agritech Ltd,MATERIALS,CHEMSPECIAL
SHW,Sherwin-Williams Co (The),MATERIALS,CHEMSPECIAL
SID,Companhia Siderurgica Nacional,MATERIALS,METAL
SIM,Grupo Simec SA De C.V.,MATERIALS,METAL
SLGN,Silgan Holdings Inc,MATERIALS,PACKAGING
SMG,Scotts Miracle-Gro Co (The),MATERIALS,CHEMSPECIAL
SON,Sonoco Products Co,MATERIALS,PACKAGING
SQM,Sociedad Quimica y Minera de Chile SA Soqimich,MATERIALS,CHEMSPECIAL
SSD,Simpson Manufacturing Co. Inc.,MATERIALS,MATCONSTR
SSL,Sasol Ltd,MATERIALS,CHEMMIX
SSRM,SSR Mining Inc,MATERIALS,ORE
STLD,Steel Dynamics Inc,MATERIALS,METAL
SUZ,Suzano SA,MATERIALS,WOODPAPER
SVM,Silvercorp Metals Inc,MATERIALS,ORE
SXT,Sensient Technologies Corp,MATERIALS,CHEMSPECIAL
SYNL,Synalloy Corp,MATERIALS,METAL
TAYD,Taylor Devices Inc,MATERIALS,MATCONSTR
TG,Tredegar Corp,MATERIALS,METAL
TGB,Taseko Mines Ltd,MATERIALS,ORE
THM,International Tower Hill Mines Ltd,MATERIALS,ORE
TREC,Trecora Resources,MATERIALS,CHEMCOMMOD
TREX,Trex Co Inc,MATERIALS,MATCONSTR
TROX,Tronox Holdings plc,MATERIALS,CHEMCOMMOD
TRQ,Turquoise Hill Resources Ltd,MATERIALS,ORE
TRS,TriMas Corp,MATERIALS,PACKAGING
TRX,Tanzanian Gold Corp,MATERIALS,ORE
TTI,TETRA Technologies Inc.,MATERIALS,CHEMSPECIAL
TX,Ternium SA,MATERIALS,METAL
UAMY,U.S. Antimony Corp,MATERIALS,MININGOTHER
UFI,UNIFI INC.,MATERIALS,MATOTHER
UFPI,UFP Industries Inc,MATERIALS,MATCONSTR
UFPT,UFP Technologies Inc,MATERIALS,PLASTIC
UFS,Domtar Corp,MATERIALS,WOODPAPER
UG,United-Guardian Inc.,MATERIALS,CHEMSPECIAL
USAP,Universal Stainless & Alloy Products Inc,MATERIALS,METAL
USAU,U.S. Gold Corp,MATERIALS,ORE
USCR,US Concrete Inc,MATERIALS,MATCONSTR
USLM,United States Lime & Minerals Inc,MATERIALS,MATCONSTR
VALE,Vale SA,MATERIALS,ORE
VEDL,Vedanta Ltd,MATERIALS,MATOTHER
VGZ,Vista Gold Corp,MATERIALS,ORE
VHI,Valhi Inc.,MATERIALS,CHEMSPECIAL
VMC,Vulcan Materials Co,MATERIALS,MATCONSTR
VMI,Valmont Industries Inc,MATERIALS,MATCONSTR
WDFC,WD-40 Co,MATERIALS,CHEMSPECIAL
WFG,West Fraser Timber Co Ltd,MATERIALS,WOODPAPER
WLK,Westlake Chemical Corp,MATERIALS,CHEMSPECIAL
WOR,Worthington Industries Inc.,MATERIALS,METAL
WRN,Western Copper and Gold Corp,MATERIALS,ORE
X,United States Steel Corp,MATERIALS,METAL
XPEL,XPEL Inc,MATERIALS,CHEMSPECIAL
XPL,Solitario Zinc Corp,MATERIALS,ORE
YTEN,Yield10 Bioscience Inc,MATERIALS,CHEMSPECIAL
ZEUS,Olympic Steel Inc,MATERIALS,METAL
AACG,ATA Creativity Global,NONCYCLICAL,HOUSESVCE
ABEV,Ambev SA,NONCYCLICAL,FOODDRINKMFR
ADM,Archer-Daniels-Midland Co,NONCYCLICAL,AGRICULTURE
AGRO,Adecoagro SA,NONCYCLICAL,FOODDRINKMFR
ALCO,Alico Inc,NONCYCLICAL,AGRICULTURE
AMZN,Amazon.com Inc,NONCYCLICAL,GENMERCH
ANDE,Andersons Inc (The),NONCYCLICAL,AGRICULTURE
APEI,American Public Education Inc,NONCYCLICAL,HOUSESVCE
ATGE,Adtalem Global Education Inc,NONCYCLICAL,HOUSESVCE
BF-B,Brown-Forman Corp,NONCYCLICAL,FOODDRINKMFR
BG,Bunge Ltd,NONCYCLICAL,AGRICULTURE
BGS,B&G Foods Inc,NONCYCLICAL,FOODDRINKMFR
BIG,Big Lots Inc,NONCYCLICAL,GENMERCH
BNSO,Bonso Electronics International Inc,NONCYCLICAL,APPLIANCESTOOLS
BRFS,BRF SA,NONCYCLICAL,FOODDRINKMFR
BRID,Bridgford Foods Corp,NONCYCLICAL,FOODDRINKMFR
BTI,British American Tobacco PLC,NONCYCLICAL,TOBACCO
BUD,Anheuser-Busch InBev SA/NV,NONCYCLICAL,FOODDRINKMFR
CAG,Conagra Brands Inc,NONCYCLICAL,FOODDRINKMFR
CALM,Cal Maine Foods Inc,NONCYCLICAL,AGRICULTURE
CBD,Companhia Brasileira De Distribuicao,NONCYCLICAL,GENMERCH
CCEP,Coca-Cola European Partners Plc,NONCYCLICAL,FOODDRINKMFR
CCU,Compania Cervecerias Unidas SA,NONCYCLICAL,FOODDRINKMFR
CELH,Celsius Holdings Inc,NONCYCLICAL,FOODDRINKMFR
CHD,Church & Dwight Co. Inc.,NONCYCLICAL,PERSONALCAREPRODUCT
CJJD,China Jo-Jo Drugstores Inc,NONCYCLICAL,PERSONALCARERETAIL
CL,Colgate-Palmolive Co,NONCYCLICAL,PERSONALCAREPRODUCT
CLW,Clearwater Paper Corp,NONCYCLICAL,PERSONALCAREPRODUCT
CLX,Clorox Co (The),NONCYCLICAL,PERSONALCAREPRODUCT
COKE,Coca Cola Consolidated Inc,NONCYCLICAL,FOODDRINKMFR
CORE,Core Mark Holding Co Inc,NONCYCLICAL,FOODDRINKRETAIL
COST,Costco Wholesale Corp,NONCYCLICAL,GENMERCH
CPB,Campbell Soup Co,NONCYCLICAL,FOODDRINKMFR
CRWS,Crown Crafts Inc,NONCYCLICAL,PRODHOUSEIND
CSV,Carriage Services Inc,NONCYCLICAL,HOUSESVCE
CTRN,Citi Trends Inc,NONCYCLICAL,GENMERCH
CULP,Culp Inc.,NONCYCLICAL,PRODHOUSEIND
CVGW,Calavo Growers Inc,NONCYCLICAL,FOODDRINKRETAIL
DAR,Darling Ingredients Inc,NONCYCLICAL,AGRICULTURE
DDS,Dillard's Inc.,NONCYCLICAL,GENMERCH
DEO,Diageo PLC,NONCYCLICAL,FOODDRINKMFR
DG,Dollar General Corporation,NONCYCLICAL,GENMERCH
DIT,AMCON Distributing Co,NONCYCLICAL,FOODDRINKRETAIL
DLTR,Dollar Tree Inc,NONCYCLICAL,GENMERCH
DXYN,Dixie Group Inc (The),NONCYCLICAL,PRODHOUSEIND
EBAY,eBay Inc.,NONCYCLICAL,GENMERCH
EDU,New Oriental Education & Technology Group Inc,NONCYCLICAL,HOUSESVCE
EL,Estee Lauder Cos Inc (The),NONCYCLICAL,PERSONALCAREPRODUCT
ENR,Energizer Holdings Inc,NONCYCLICAL,APPLIANCESTOOLS
EPC,Edgewell Personal Care Co,NONCYCLICAL,PERSONALCAREPRODUCT
FARM,Farmer Brothers Co,NONCYCLICAL,FOODDRINKMFR
FC,Franklin Covey Co.,NONCYCLICAL,HOUSESVCE
FDP,Fresh Del Monte Produce Inc.,NONCYCLICAL,AGRICULTURE
FIZZ,National Beverage Corp,NONCYCLICAL,FOODDRINKMFR
FLO,Flowers Foods Inc.,NONCYCLICAL,FOODDRINKMFR
FLWS,1-800-FLOWERS.COM Inc,NONCYCLICAL,FOODDRINKRETAIL
FMX,Fomento Economico Mexican SAB de CV,NONCYCLICAL,FOODDRINKRETAIL
FTFT,Future FinTech Group Inc,NONCYCLICAL,GENMERCH
GHC,Graham Holdings Co,NONCYCLICAL,HOUSESVCE
GIS,General Mills Inc.,NONCYCLICAL,FOODDRINKMFR
HAIN,Hain Celestial Group Inc (The),NONCYCLICAL,FOODDRINKMFR
HCSG,Healthcare Services Group Inc,NONCYCLICAL,HOUSESVCE
HELE,Helen of Troy Ltd,NONCYCLICAL,PRODHOUSEIND
HLF,Herbalife Nutrition Ltd,NONCYCLICAL,FOODDRINKMFR
HNI,HNI Corp,NONCYCLICAL,PRODHOUSEIND
HRL,Hormel Foods Corp,NONCYCLICAL,FOODDRINKMFR
HSY,Hershey Co (The),NONCYCLICAL,FOODDRINKMFR
IBA,Industrias Bachoco SAB De CV,NONCYCLICAL,AGRICULTURE
IMKTA,Ingles Markets Inc,NONCYCLICAL,FOODDRINKRETAIL
IPAR,Inter Parfums Inc,NONCYCLICAL,PERSONALCAREPRODUCT
IRBT,iRobot Corp,NONCYCLICAL,APPLIANCESTOOLS
JBSS,JOHN B SANFILIPPO & SON INC,NONCYCLICAL,FOODDRINKMFR
JJSF,J & J Snack Foods Corp,NONCYCLICAL,FOODDRINKMFR
JVA,Coffee Holding Co Inc,NONCYCLICAL,FOODDRINKMFR
JWN,Nordstrom Inc.,NONCYCLICAL,GENMERCH
K,Kellogg Co,NONCYCLICAL,FOODDRINKMFR
KBAL,Kimball International Inc,NONCYCLICAL,PRODHOUSEIND
KDP,Keurig Dr Pepper Inc,NONCYCLICAL,FOODDRINKMFR
KEQU,Kewaunee Scientific Corp,NONCYCLICAL,PRODHOUSEIND
KMB,Kimberly-Clark Corp,NONCYCLICAL,PERSONALCAREPRODUCT
KNL,Knoll Inc,NONCYCLICAL,PRODHOUSEIND
KO,Coca-Cola Co (The),NONCYCLICAL,FOODDRINKMFR
KOF,Coca-Cola Femsa SAB De CV,NONCYCLICAL,FOODDRINKMFR
KR,Kroger Co. (The),NONCYCLICAL,FOODDRINKRETAIL
KSS,Kohl's Corp,NONCYCLICAL,GENMERCH
LANC,Lancaster Colony Corp,NONCYCLICAL,FOODDRINKMFR
LCUT,Lifetime Brands Inc,NONCYCLICAL,PRODHOUSEIND
LEG,Leggett & Platt Inc,NONCYCLICAL,PRODHOUSEIND
LFMD,LifeMD Inc,NONCYCLICAL,PERSONALCAREPRODUCT
LINC,Lincoln Educational Services Corp,NONCYCLICAL,HOUSESVCE
LIVE,Live Ventures Inc,NONCYCLICAL,PRODHOUSEIND
LMNR,Limoneira Co,NONCYCLICAL,AGRICULTURE
LNDC,Landec Corp,NONCYCLICAL,FOODDRINKMFR
LOPE,Grand Canyon Education Inc,NONCYCLICAL,HOUSESVCE
LRN,Stride Inc,NONCYCLICAL,HOUSESVCE
LWAY,Lifeway Foods Inc,NONCYCLICAL,FOODDRINKMFR
M,Macy's Inc,NONCYCLICAL,GENMERCH
MAS,Masco Corp,NONCYCLICAL,APPLIANCESTOOLS
MDLZ,Mondelez International Inc,NONCYCLICAL,FOODDRINKMFR
MED,Medifast Inc.,NONCYCLICAL,HOUSESVCE
MELI,MercadoLibre Inc,NONCYCLICAL,GENMERCH
MGPI,MGP Ingredients Inc,NONCYCLICAL,FOODDRINKMFR
MKC,McCormick & Co Inc,NONCYCLICAL,FOODDRINKMFR
MLHR,Herman Miller Inc,NONCYCLICAL,PRODHOUSEIND
MNST,Monster Beverage Corp,NONCYCLICAL,FOODDRINKMFR
MO,Altria Group Inc,NONCYCLICAL,TOBACCO
NHTC,Natural Health Trends Corp,NONCYCLICAL,PERSONALCAREPRODUCT
NUS,Nu Skin Enterprises Inc.,NONCYCLICAL,PERSONALCAREPRODUCT
NWL,Newell Brands Inc,NONCYCLICAL,PRODHOUSEIND
OSTK,Overstock.com Inc,NONCYCLICAL,GENMERCH
PEP,PepsiCo Inc,NONCYCLICAL,FOODDRINKMFR
PG,Procter & Gamble Co (The),NONCYCLICAL,PERSONALCAREPRODUCT
PLAG,Planet Green Holdings Corp,NONCYCLICAL,FOODDRINKMFR
PM,Philip Morris International Inc,NONCYCLICAL,TOBACCO
PPC,Pilgrim's Pride Corp,NONCYCLICAL,AGRICULTURE
PRDO,Perdoceo Education Corp,NONCYCLICAL,HOUSESVCE
PRMW,Primo Water Corp,NONCYCLICAL,FOODDRINKMFR
PSMT,PriceSmart Inc,NONCYCLICAL,GENMERCH
PSO,Pearson PLC,NONCYCLICAL,HOUSESVCE
RAD,Rite Aid Corp.,NONCYCLICAL,PERSONALCARERETAIL
REED,Reeds Inc,NONCYCLICAL,FOODDRINKMFR
REV,Revlon Inc.,NONCYCLICAL,PERSONALCAREPRODUCT
RGS,Regis Corp,NONCYCLICAL,HOUSESVCE
RMCF,Rocky Mountain Chocolate Factory Inc,NONCYCLICAL,FOODDRINKMFR
ROST,Ross Stores Inc,NONCYCLICAL,GENMERCH
SAFM,Sanderson Farms Inc,NONCYCLICAL,AGRICULTURE
SAM,Boston Beer Co Inc. (The),NONCYCLICAL,FOODDRINKMFR
SANW,S&W Seed Co,NONCYCLICAL,AGRICULTURE
SBH,Sally Beauty Holdings Inc,NONCYCLICAL,PERSONALCARERETAIL
SCI,Service Corp International,NONCYCLICAL,HOUSESVCE
SCS,Steelcase Inc.,NONCYCLICAL,PRODHOUSEIND
SEB,Seaboard Corp,NONCYCLICAL,AGRICULTURE
SENEA,Seneca Foods Corp.,NONCYCLICAL,FOODDRINKMFR
SJM,J.M. Smucker Co (The),NONCYCLICAL,FOODDRINKMFR
SNBR,Sleep Number Corp,NONCYCLICAL,PRODHOUSEIND
SPB,Spectrum Brands Holdings Inc,NONCYCLICAL,PRODHOUSEIND
SPTN,SpartanNash Co,NONCYCLICAL,FOODDRINKRETAIL
STKL,SunOpta Inc,NONCYCLICAL,FOODDRINKMFR
STON,StoneMor Inc,NONCYCLICAL,HOUSESVCE
STRA,Strategic Education Inc,NONCYCLICAL,HOUSESVCE
STZ,Constellation Brands Inc,NONCYCLICAL,FOODDRINKMFR
SUMR,Summer Infant Inc,NONCYCLICAL,PRODHOUSEIND
SWM,Schweitzer-Mauduit Intl Inc,NONCYCLICAL,TOBACCO
TAL,TAL Education Group,NONCYCLICAL,HOUSESVCE
TAP,Molson Coors Beverage Company,NONCYCLICAL,FOODDRINKMFR
TGT,Target Corp,NONCYCLICAL,GENMERCH
THS,TreeHouse Foods Inc,NONCYCLICAL,FOODDRINKMFR
TILE,Interface Inc,NONCYCLICAL,PRODHOUSEIND
TJX,TJX Companies Inc (The),NONCYCLICAL,GENMERCH
TPX,Tempur Sealy International Inc,NONCYCLICAL,PRODHOUSEIND
TR,Tootsie Roll Industries Inc.,NONCYCLICAL,FOODDRINKMFR
TSN,Tyson Foods Inc.,NONCYCLICAL,FOODDRINKMFR
TUP,Tupperware Brands Corp,NONCYCLICAL,PRODHOUSEIND
UL,Unilever PLC,NONCYCLICAL,PERSONALCAREPRODUCT
ULTA,Ulta Beauty Inc,NONCYCLICAL,PERSONALCARERETAIL
UNFI,United Natural Foods Inc,NONCYCLICAL,FOODDRINKRETAIL
UTI,Universal Technical Institute Inc.,NONCYCLICAL,HOUSESVCE
UVV,Universal Corp,NONCYCLICAL,TOBACCO
VFF,Village Farms International Inc,NONCYCLICAL,AGRICULTURE
VGR,Vector Group Ltd,NONCYCLICAL,TOBACCO
VIRC,Virco Mfg. Corp,NONCYCLICAL,PRODHOUSEIND
VLGEA,Village Super Market Inc,NONCYCLICAL,FOODDRINKRETAIL
WBA,Walgreens Boots Alliance Inc,NONCYCLICAL,PERSONALCARERETAIL
WILC,G. Willi Food International Ltd,NONCYCLICAL,FOODDRINKRETAIL
WMK,Weis Markets Inc.,NONCYCLICAL,FOODDRINKRETAIL
WMT,Walmart Inc,NONCYCLICAL,GENMERCH
WVVI,Willamette Valley Vineyards Inc,NONCYCLICAL,FOODDRINKMFR
WW,WW International Inc,NONCYCLICAL,HOUSESVCE
XXII,22nd Century Group Inc,NONCYCLICAL,TOBACCO
ZVO,Zovio Inc,NONCYCLICAL,HOUSESVCE
AAPL,Apple Inc,TECH,COMMEQUIP
ACIW,ACI Worldwide Inc,TECH,SOFTW
ACLS,Axcelis Technologies Inc.,TECH,SEMIEQUIPSVCE
ACN,Accenture PLC,TECH,TECHCONSULTSVCE
ADBE,Adobe Inc,TECH,SOFTW
ADI,Analog Devices Inc.,TECH,SEMIMFR
ADSK,Autodesk Inc.,TECH,SOFTW
ADTN,ADTRAN Inc,TECH,COMMEQUIP
AEHR,Aehr Test Systems,TECH,SEMIEQUIPSVCE
AEIS,Advanced Energy Industries Inc.,TECH,COMPONENTS
AEY,ADDvantage Technologies Group Inc,TECH,TECHDISTRIB
AKAM,Akamai Technologies Inc,TECH,SOFTW
ALLT,Allot Ltd,TECH,COMMEQUIP
ALOT,AstroNova Inc,TECH,COMMERCIALELECTRONICS
AMAT,Applied Materials Inc.,TECH,SEMIEQUIPSVCE
AMD,Advanced Micro Devices Inc,TECH,SEMIMFR
AMKR,Amkor Technology Inc,TECH,SEMIEQUIPSVCE
AMPG,Amplitech Group Inc,TECH,COMPONENTS
AMSWA,American Software Inc,TECH,SOFTW
ANSS,ANSYS Inc,TECH,SOFTW
ANY,Sphere 3D Corp,TECH,COMPUTER
AOSL,Alpha and Omega Semiconductor Limited,TECH,SEMIMFR
APH,Amphenol Corp,TECH,COMPONENTS
ARW,Arrow Electronics Inc,TECH,TECHDISTRIB
ASML,ASML Holding NV,TECH,SEMIEQUIPSVCE
ASTC,Astrotech Corp,TECH,COMMERCIALELECTRONICS
ASUR,Asure Software Inc,TECH,SOFTW
ASX,Ase Technology Holdings Co,TECH,SEMIEQUIPSVCE
ASYS,Amtech Systems Inc,TECH,SEMIEQUIPSVCE
ATVI,Activision Blizzard Inc,TECH,SOFTW
AUDC,Audiocodes Ltd,TECH,COMMEQUIP
AUTO,AutoWeb Inc,TECH,INTERNET
AVGO,Broadcom Inc,TECH,SEMIMFR
AVID,Avid Technology Inc.,TECH,COMMERCIALELECTRONICS
AVNW,Aviat Networks Inc,TECH,COMMEQUIP
AVT,Avnet Inc,TECH,TECHDISTRIB
AWRE,Aware Inc.,TECH,SOFTW
AXTI,AXT Inc,TECH,SEMIEQUIPSVCE
BB,BlackBerry Ltd,TECH,SOFTW
BDC,Belden Inc,TECH,COMPONENTS
BDR,Blonder Tongue Laboratories Inc.,TECH,COMMEQUIP
BELFB,Bel Fuse Inc.,TECH,COMPONENTS
BHE,Benchmark Electronics Inc,TECH,ELECTRONICEQUIP
BIDU,Baidu Inc,TECH,INTERNET
BKTI,BK Technologies Corp,TECH,COMMEQUIP
BKYI,Bio-Key International Inc,TECH,COMMERCIALELECTRONICS
BLIN,Bridgeline Digital Inc,TECH,SOFTW
BOSC,B.O.S. Better Online Solutions Ltd,TECH,TECHDISTRIB
BRKS,Brooks Automation Inc,TECH,SEMIEQUIPSVCE
BSQR,BSQUARE Corp,TECH,TECHDISTRIB
BTN,Ballantyne Strong Inc,TECH,COMMERCIALELECTRONICS
CAJ,Canon Inc,TECH,COMPUTER
CALX,Calix Inc,TECH,COMMEQUIP
CAMP,CalAmp Corp,TECH,COMMEQUIP
CAMT,Camtek Ltd,TECH,SEMIEQUIPSVCE
CDNS,Cadence Design Systems Inc,TECH,SOFTW
CEVA,Ceva Inc,TECH,SEMIMFR
CHKP,Check Point Software Technologies Ltd,TECH,SOFTW
CIEN,Ciena Corp,TECH,COMMEQUIP
CLFD,Clearfield Inc,TECH,COMPONENTS
CLRO,ClearOne Inc,TECH,COMMEQUIP
CLS,Celestica Inc,TECH,ELECTRONICEQUIP
CMTL,Comtech Telecommunications Corp.,TECH,COMMEQUIP
CNXN,PC Connection Inc,TECH,TECHDISTRIB
COHU,Cohu Inc,TECH,SEMIEQUIPSVCE
CREE,Cree Inc.,TECH,SEMIMFR
CRM,salesforce.com Inc,TECH,SOFTW
CRNT,Ceragon Networks Ltd,TECH,COMMEQUIP
CRUS,Cirrus Logic Inc.,TECH,SEMIMFR
CSCO,Cisco Systems Inc,TECH,COMMEQUIP
CSGP,CoStar Group Inc,TECH,INTERNET
CSPI,CSP Inc,TECH,TECHDISTRIB
CTSH,Cognizant Technology Solutions Corp,TECH,TECHCONSULTSVCE
CTXS,Citrix Systems Inc.,TECH,SOFTW
CVLT,CommVault Systems Inc,TECH,SOFTW
CVV,CVD Equipment Corp,TECH,SEMIEQUIPSVCE
CYBE,CyberOptics Corp,TECH,SEMIEQUIPSVCE
CYRN,CYREN Ltd,TECH,SOFTW
DAIO,Data I/O Corp,TECH,ELECTRONICMFR
DAKT,Daktronics Inc,TECH,COMMERCIALELECTRONICS
DBD,Diebold Nixdorf Inc,TECH,COMMERCIALELECTRONICS
DGII,Digi International Inc,TECH,COMMEQUIP
DGLY,Digital Ally Inc,TECH,CONSUMERELECTRONICS
DHX,DHI Group Inc,TECH,INTERNET
DIOD,Diodes Inc,TECH,SEMIMFR
DLB,Dolby Laboratories Inc,TECH,SOFTW
DMRC,Digimarc Corp,TECH,SOFTW
DOX,Amdocs Ltd,TECH,TECHCONSULTSVCE
DPW,Ault Global Holdings Inc,TECH,COMPONENTS
DSGX,Descartes Systems Group Inc (The),TECH,SOFTW
DSPG,DSP Group Inc,TECH,SEMIMFR
DSWL,Deswell Industries Inc,TECH,CONSUMERELECTRONICS
DZSI,DASAN Zhone Solutions Inc,TECH,COMMEQUIP
EA,Electronic Arts Inc,TECH,SOFTW
EGAN,eGain Corp,TECH,SOFTW
EGHT,8x8 Inc,TECH,SOFTW
ELTK,Eltek Ltd,TECH,ELECTRONICEQUIP
EMAN,eMagin Corp,TECH,COMPUTER
ENTG,Entegris Inc,TECH,SEMIEQUIPSVCE
ENV,Envestnet Inc,TECH,INTERNET
EPAY,Bottomline Technologies Inc,TECH,SOFTW
ERIC,Telefonaktiebolaget LM Ericsson,TECH,COMMEQUIP
EXFO,EXFO Inc,TECH,COMMERCIALELECTRONICS
EXTR,Extreme Networks Inc,TECH,COMMEQUIP
FDS,FactSet Research Systems Inc.,TECH,INTERNET
FEIM,Frequency Electronics Inc.,TECH,COMMEQUIP
FFIV,F5 Networks Inc,TECH,SOFTW
FICO,Fair Isaac Corp,TECH,SOFTW
FKWL,Franklin Wireless Corp,TECH,COMMEQUIP
FLEX,Flex Ltd,TECH,ELECTRONICEQUIP
FLIR,FLIR Systems Inc,TECH,COMMERCIALELECTRONICS
FN,Fabrinet,TECH,ELECTRONICEQUIP
FORM,FormFactor Inc,TECH,SEMIEQUIPSVCE
FORTY,Formula Systems (1985) Ltd,TECH,TECHCONSULTSVCE
FTNT,Fortinet Inc,TECH,COMMEQUIP
GAIA,Gaia Inc,TECH,INTERNET
GIB,CGI Inc,TECH,TECHCONSULTSVCE
GIGM,GigaMedia Ltd,TECH,SOFTW
GILT,Gilat Satellite Networks Ltd,TECH,COMMEQUIP
GLUU,Glu Mobile Inc,TECH,SOFTW
GNSS,Genasys Inc,TECH,COMMERCIALELECTRONICS
GOOGL,Alphabet Inc,TECH,INTERNET
GRMN,Garmin Ltd,TECH,COMMEQUIP
GRVY,GRAVITY Co Ltd,TECH,SOFTW
GSIT,GSI Technology Inc,TECH,SEMIMFR
HEAR,Turtle Beach Corp,TECH,CONSUMERELECTRONICS
HIMX,Himax Technologies Inc,TECH,SEMIMFR
HLIT,Harmonic Inc,TECH,COMMEQUIP
HPQ,HP Inc,TECH,COMPUTER
IAC,IAC/InterActiveCorp,TECH,INTERNET
IBM,International Business Machines Corp,TECH,TECHCONSULTSVCE
ID,PARTS iD Inc,TECH,INTERNET
IDCC,InterDigital Inc,TECH,SOFTW
IDEX,Ideanomics Inc,TECH,INTERNET
IDN,Intellicheck Inc,TECH,SOFTW
IEC,IEC Electronics Corp,TECH,ELECTRONICEQUIP
IIVI,II VI Inc,TECH,COMPONENTS
IMAX,Imax Corp,TECH,COMMERCIALELECTRONICS
IMMR,Immersion Corp,TECH,SOFTW
IMOS,Chipmos Technologies Inc,TECH,SEMIEQUIPSVCE
INFN,Infinera Corp,TECH,COMMEQUIP
INFY,Infosys Ltd,TECH,TECHCONSULTSVCE
INOD,Innodata Inc,TECH,TECHCONSULTSVCE
INS,Intelligent System Corp,TECH,SOFTW
INSG,Inseego Corp,TECH,COMMEQUIP
INTC,Intel Corp,TECH,SEMIMFR
INTT,inTest Corp,TECH,SEMIEQUIPSVCE
INTU,Intuit Inc.,TECH,SOFTW
INTZ,Intrusion Inc,TECH,COMMEQUIP
INUV,Inuvo Inc,TECH,SOFTW
INVE,Identiv Inc,TECH,COMMERCIALELECTRONICS
IPHI,Inphi Corp,TECH,SEMIMFR
ISDR,Issuer Direct Corp,TECH,SOFTW
IT,Gartner Inc,TECH,INTERNET
ITI,Iteris Inc,TECH,TECHCONSULTSVCE
