symbol,status (HTTP code),size (kB),speed (kB/s),time
GATX,200,14534,34.45517721516066,0.42182339998544194
GAU,200,8605,22.99738356387933,0.37417299998924136
GBCI,200,14639,33.074406002904446,0.4426081000128761
GBDC,200,14541,42.66419892629356,0.3408243999874685
GBL,200,14307,35.844907077349205,0.39913619999424554
GBLI,200,14320,38.59688464849603,0.3710144000069704
GBOX,200,11827,40.35199412518958,0.293095800006995
GBR,200,8285,28.03208345421558,0.2955542000127025
GBX,200,14561,37.873024318989664,0.38446890001068823
GCBC,200,13962,33.05260008114485,0.4224175999988802
GCO,200,9169,27.309904419645925,0.33573900000192225
GD,200,15182,42.58441570883573,0.35651539999525994
GDOT,200,9317,30.832320423680702,0.3021829000208527
GE,200,15083,35.715824881545245,0.42230580002069473
GEF,200,14550,36.90328903514156,0.3942737999896053
GEL,200,14521,35.248559265949645,0.4119600999983959
GENC,200,11693,38.69057565350766,0.30221829999936745
GENE,200,8365,31.274184685776877,0.2674729999853298
GEO,200,14618,42.79976893228698,0.34154389999457635
GEOS,200,9167,31.8010745127351,0.2882607000065036
GERN,200,8561,31.977976620906382,0.26771549999830313
GES,200,14807,56.990682581089615,0.2598143999930471
GEVO,200,9328,29.696026403257573,0.3141161000239663
GFED,200,14010,34.14136181045858,0.41035269998246804
GFF,200,14442,41.76048703792918,0.3458293000003323
GFI,200,14572,40.302618121777286,0.36156459999619983
GFN,200,8115,23.10153230222502,0.35127539999666624
GGAL,200,14245,38.81548597550167,0.36699270000099204
GGB,200,14593,32.95951510923416,0.44275529999868013
GGG,200,14794,57.04498201945712,0.25933919998351485
GHC,200,14817,39.58911960536664,0.3742694999964442
GHL,200,14548,40.337226757303085,0.36065940000116825
GHM,200,14280,47.408092041915445,0.30121440000948496
GIB,200,9237,30.45137060712014,0.30333610001252964
GIFI,200,12297,43.88386281875138,0.28021690002060495
GIGM,200,8216,26.01992665413575,0.315757999982452
GIII,200,9484,34.98942827768206,0.2710533000063151
GIL,200,14172,26.2927354340674,0.5390082000230905
GILD,200,15093,36.306620997299326,0.41570929999579675
GILT,200,13864,48.33953151741472,0.2868045999784954
GIS,200,14861,42.14204429575947,0.35264070000266656
GL,200,14762,34.49507086384147,0.4279452000046149
GLAD,200,14110,47.82592042466761,0.29502830002456903
GLBS,200,9352,28.41476194393565,0.32912469998700544
GLBZ,200,14000,43.776703788636475,0.31980480000493117
GLDD,200,9481,24.951759757315845,0.3799731999752112
GLNG,200,13804,44.070190492580615,0.3132276000105776
GLP,200,14392,37.483686185246434,0.3839536999876145
GLRE,200,8973,31.1374269942829,0.28817409998737276
GLT,200,14558,32.418483923297984,0.4490648000210058
GLUU,200,8633,30.324542505541427,0.2846869000059087
GLW,200,14977,41.18124200679222,0.3636850000184495
GM,200,14524,39.502342291720296,0.3676743999822065
GMAB,200,8770,31.787973852671563,0.2758904999936931
GME,200,13694,44.91728482267646,0.3048715000040829
GNMK,200,8699,32.61986365757996,0.2666779999854043
GNRC,200,10718,38.81961988089904,0.27609749999828637
GNSS,200,11273,39.07069081172083,0.2885283000068739
GNTX,200,14833,41.35624390618689,0.35866410000016913
GNW,200,8891,26.03943197752533,0.3414436999883037
GOGL,200,13633,39.56928601643213,0.34453489998122677
GOL,200,11439,36.08484338752771,0.3170029000029899
GOLD,200,14971,38.314607691230734,0.390738699992653
GOOD,200,14511,35.12717290548821,0.4130989999976009
GOOGL,200,12334,41.327561638069355,0.2984448999923188
GORO,200,14362,31.113086820275647,0.4616064000001643
GPC,200,14858,39.213812930498314,0.3788971000176389
GPI,200,14576,32.38628195671698,0.4500670999987051
GPK,200,14677,33.651205041912156,0.4361508000001777
GPL,200,8841,29.652451532398974,0.2981541000190191
GPN,200,15015,37.574172390451814,0.39960960001917556
GPRE,200,13684,46.69231491114725,0.29306749999523163
GPRK,200,13949,41.005123802534,0.34017700000549667
GPS,200,15001,37.68001053020916,0.39811559999361634
GPX,200,9015,30.934319388917764,0.2914238999946974
GRA,200,14742,37.21242534650956,0.3961579999886453
GRBK,200,8546,27.283552928415347,0.31322899999213405
GRC,200,14340,36.49778086536248,0.39290059998165816
GRMN,200,14842,54.526003639433355,0.2722003999806475
GROW,200,14007,29.42461609619817,0.4760299999907147
GRVY,200,8634,21.294190563002186,0.40546270000049844
GS,200,15273,42.373586715467425,0.3604367999942042
GSAT,200,8973,31.510524578897847,0.2847619999956805
GSBC,200,14292,46.403109645740926,0.30799659999320284
GSIT,200,8103,26.00475165014469,0.31159690002095886
GSK,200,14796,38.064112149650505,0.3887125999899581
GSL,200,11048,34.93491758969972,0.3162451999960467
GSM,200,13166,36.96086572490658,0.35621460000402294
GSS,200,8800,25.55369484655118,0.34437289999914356
GT,200,14245,46.04725751562738,0.30935609998414293
GTE,200,8657,30.182766640550067,0.28681930000311695
GTIM,200,8101,26.861851959052693,0.30158010000013746
GTLS,200,9461,30.548237704069496,0.30970690000685863
GTN,200,14491,38.190471121233905,0.37944019999122247
GTS,200,13701,42.37188542975535,0.3233512000006158
GTT,200,8619,29.010756430471222,0.297096700000111
GTY,200,14585,39.851599583964415,0.36598279999452643
GURE,200,8239,30.71931442744365,0.2682026000111364
GVA,200,14564,36.365606686814765,0.40048829998704605
GVP,200,8095,29.073975040349236,0.27842769998824224
GWW,200,15137,40.61783546114221,0.37266880000242963
GYRO,200,11977,34.05449515570664,0.3517009999777656
H,200,14118,40.29827229664984,0.3503375999862328
HA,200,14041,42.55150213517507,0.329976600012742
HAE,200,9492,29.489717900321235,0.3218748999934178
HAFC,200,14423,40.19950639106515,0.35878549999324605
HAIN,200,9611,35.20739798635523,0.2729823999979999
HAL,200,15021,39.239647903699364,0.3828015999752097
HALL,200,8575,30.47453199931062,0.2813824999902863
HALO,200,9125,30.645712723656242,0.2977577999990899
HAS,200,14802,42.188151977610474,0.35085679998155683
HAYN,200,14462,52.49279049448548,0.27550450002308935
HBAN,200,14792,55.796822916404146,0.26510469999630004
HBCP,200,14252,40.42148158244861,0.35258480001357384
HBI,200,14906,39.29639781307155,0.37932229999569245
HBIO,200,8490,27.933558270733535,0.3039355000073556
HBM,200,14135,50.144331245484715,0.28188629998476245
HBMD,200,8343,22.054397676690634,0.37829189997864887
HBNC,200,14407,48.80286143965041,0.2952080999966711
HBP,200,8057,24.945230095763986,0.3229875999968499
HCCI,200,8975,26.60360451365032,0.33736030000727624
HCHC,200,13816,43.91397615536283,0.3146151000109967
HCI,200,14385,52.99646468839339,0.27143320001778193
HCKT,200,14336,49.51936578569748,0.28950289997737855
HCSG,200,14617,40.98765182811511,0.3566196000028867
HD,200,15280,37.88095710840926,0.4033689000061713
HDB,200,13983,38.714650352760884,0.36118109998642467
HDSN,200,8421,31.4058451209071,0.26813479998963885
HE,200,14580,49.54488705748394,0.2942785999912303
HEAR,200,8718,29.282655552529278,0.2977188999939244
HEES,200,14559,40.274193149479835,0.3614969999762252
HEI,200,14566,37.640927362267654,0.38697240001056343
HELE,200,9497,27.472853307454844,0.3456867000204511
HEP,200,14499,37.27470705898551,0.3889768999943044
HES,200,14836,42.788250363152585,0.34673069999553263
HFBL,200,13955,49.14768995384183,0.283940099994652
HFC,200,14741,42.79916590848795,0.3444225999992341
HFWA,200,14420,40.56304430949196,0.35549600000376813
HGBL,200,8309,24.846536974467313,0.3344128000026103
HGSH,200,8150,28.53377698978379,0.2856264000001829
HHC,200,9893,35.0676202844765,0.28211209998698905
HI,200,14519,37.31260815946821,0.3891178000194486
HIBB,200,9269,24.516442336081322,0.37807279999833554
HIFS,200,14359,38.60021984243766,0.37199270000564866
HIG,200,14841,39.245500557261494,0.3781580000068061
HIHO,200,13830,46.33033900037412,0.2985085000109393
HIL,200,8153,29.872599025727116,0.2729257000028156
HIMX,200,12868,42.14711859750803,0.3053115000075195
HIW,200,14750,35.44864404794996,0.4160948999924585
HL,200,14487,40.08402510369399,0.3614157999982126
HLF,200,11212,34.01725863060602,0.3295974000066053
HLIO,200,14586,37.37124330740527,0.3903000999998767
HLIT,200,8403,25.183775929991427,0.333667200000491
HLX,200,8953,24.82160080875224,0.3606939000019338
HMC,200,14622,41.296918688251566,0.35407000000122935
HMG,200,13761,43.17398605014987,0.3187335999973584
HMN,200,14505,33.51325674010025,0.4328137999982573
HMNF,200,8517,20.503588548568512,0.4153907000145409
HMY,200,14549,37.11497581170241,0.3919981000071857
HNI,200,14503,35.73781851310913,0.4058165999886114
HNNA,200,13946,48.10237742086287,0.28992330000619404
HNP,200,13555,44.63899060342801,0.3036582999920938
HNRG,200,13474,37.188110735523885,0.36232009998639114
HOFT,200,14317,38.10781661576011,0.3756971999828238
HOG,200,14747,36.356437557506986,0.40562279999721795
HOLI,200,14307,36.37378738038907,0.39333270001225173
HOLX,200,9457,26.811711304322802,0.3527190000168048
HOMB,200,14619,39.00564553424413,0.3747918999870308
HON,200,15086,41.68067672769576,0.36194229999091476
HOPE,200,14579,37.664506104336056,0.3870753000082914
HOV,200,8898,29.753913268649153,0.29905309999594465
HP,200,14779,34.653474633468434,0.42647959999158047
HPP,200,14722,41.41696548204815,0.3554582000069786
HPQ,200,15052,40.27673531321959,0.37371450001955964
HQI,200,13853,45.7540215157682,0.30277120001846924
HR,200,14726,41.87193659081768,0.35169139999197796
HRB,200,14833,40.18661457592442,0.369103000004543
HRC,200,14722,37.62220123974539,0.3913114999886602
HRI,200,9425,27.33089786456735,0.34484779997728765
HRL,200,14841,41.39300962946175,0.3585387999773957
HROW,200,8027,22.062914075116446,0.36382319999393076
HRTX,200,8915,29.79140336812882,0.29924739999114536
HRZN,200,14456,36.39330651060682,0.39721590001136065
HSBC,200,14810,40.58492717965068,0.36491380000370555
HSC,200,11780,43.19944317416489,0.27268870000261813
HSIC,200,13820,47.51335324275108,0.29086560002178885
HSII,200,14494,37.688955085598856,0.384568900015438
HSKA,200,9951,31.362248627417618,0.3172922999947332
HSON,200,11248,35.97602067741967,0.3126526999985799
HST,200,14569,42.02635755874778,0.34666339997784235
HSTM,200,12994,41.66219125577544,0.31188950000796467
HSY,200,15003,39.20281597584086,0.382702100003371
HT,200,13872,46.96178701133723,0.29538910000701435
HTBK,200,14143,48.96728301347931,0.28882549999980256
HTGC,200,14582,36.210839361714335,0.40269710001302883
HTH,200,14481,37.689756644402365,0.38421579997520894
HTHT,200,14087,36.22702026145282,0.38885339998523705
HTLD,200,14665,41.09162212976314,0.35688539998955093
HTLF,200,14378,39.24069875517255,0.36640530001022853
HUBG,200,9187,30.432289562577164,0.30188330000964925
HUM,200,15138,41.96513716710247,0.36072799999965355
HUN,200,14830,41.80200170221489,0.3547677000169642
HURC,200,14308,46.842532416120456,0.305448900006013
HURN,200,9197,33.42450539225404,0.27515739999944344
HUSA,200,9040,18.007408534354212,0.5020156000100542
HVT,200,14481,40.216353484747536,0.36007739999331534
HWBK,200,14063,48.0262715292193,0.29281889999401756
HWC,200,14661,41.20852480330433,0.3557759000104852
HWCC,200,11508,40.045864135771104,0.2873705000092741
HWKN,200,14326,40.31158610842743,0.3553816999774426
HWM,200,14254,40.31593163785753,0.3535574999987148
HX,200,3796,14.316262686842272,0.2651529999857303
HXL,200,14200,48.42197225435095,0.2932552999991458
HZO,200,9033,32.17079690931178,0.2807825999916531
IAC,200,14639,36.925024972772114,0.3964519999863114
IAG,200,10121,33.64542028859419,0.3008135999843944
IART,200,11747,36.88238797852111,0.31849889998557046
IBA,200,13874,39.09330801203045,0.35489449999295175
IBCP,200,14311,43.79274351796134,0.32678930001566187
IBIO,200,8549,27.18205202239222,0.3145090000180062
IBKR,200,14651,36.856099960835685,0.39751899999100715
IBM,200,15322,36.24872749640354,0.42269070001202635
IBN,200,13908,40.82991469265848,0.340632600011304
IBOC,200,14442,36.1526672923108,0.39947259999462403
ICAD,200,8344,27.464181196613037,0.30381390001275577
ICCC,200,8019,28.080297253281373,0.28557390000787564
ICE,200,15126,36.90409619379604,0.4098731999984011
ICFI,200,14525,37.85713745891297,0.38367929999367334
ICLR,200,9659,32.770966938299765,0.29474260000279173
ICON,200,9012,32.679418604901734,0.2757698999776039
ICUI,200,9711,31.830056147412996,0.3050890000013169
ID,200,7033,26.496977505822013,0.26542650000192225
IDA,200,14535,53.224738026872245,0.273087299981853
IDCC,200,14646,38.06615807760877,0.38475120000657625
IDEX,200,8960,29.835081261522546,0.30031759999110363
IDN,200,8459,27.54629855578842,0.307083000021521
IDRA,200,8560,31.40804926793591,0.2725415999884717
IDT,200,12857,39.4803226350111,0.3256559000001289
IDXX,200,10071,32.69927286355082,0.3079884999897331
IEC,200,8119,28.905551581114615,0.28088030000799336
IEP,200,14534,38.412461136002385,0.37836679999600165
IESC,200,8597,30.327595889385158,0.2834712000039872
IEX,200,14701,40.213054513087,0.36557779999566264
IFF,200,15016,40.31507833851334,0.37246610000147484
IGC,200,8857,28.020305468262073,0.31609219999518245
IGT,200,14289,46.223062427332586,0.30913139999029227
IHC,200,14059,38.27124702118506,0.3673514999973122
IHG,200,13781,44.24878212459568,0.3114435999887064
IHT,200,13595,41.8535117844389,0.3248234000056982
III,200,10419,34.64910588796768,0.30070039999554865
IIIN,200,14504,36.1962222558631,0.40070480000576936
IIN,200,8369,25.37649328447517,0.32979339998564683
IIVI,200,9271,29.265166843463803,0.31679300000541843
IKNX,200,8354,25.36298764539041,0.32937760002096184
ILMN,200,10199,31.96557408954659,0.3190619999950286
IMAX,200,9341,30.355448949276617,0.30772070001694374
IMBI,200,8301,26.461056088235345,0.31370630001765676
IMGN,200,8935,32.139478500565296,0.27800700001535006
IMKTA,200,14472,40.71283470164184,0.35546529997373
IMMR,200,8661,28.70220689999354,0.30175379998399876
IMO,200,14555,40.14047373146616,0.3626016000052914
IMOS,200,14026,38.26417173851356,0.36655700000119396
INBK,200,14205,50.00746327219507,0.28405760001624003
INCY,200,9649,30.414490016902082,0.31725010002264753
INDB,200,14506,34.64351049126887,0.41872200000216253
INDT,200,14038,40.147250436781,0.3496627999993507
INFI,200,8745,28.84270025762931,0.30319629999576136
INFN,200,8819,31.875173943443183,0.2766729999857489
INFU,200,8189,26.414799771362727,0.31001560000004247
INFY,200,14748,37.35815906366439,0.39477320000878535
ING,200,14666,39.23692133845067,0.3737805999990087
INGR,200,14834,39.838668699414264,0.37235180000425316
INN,200,13876,41.071238294064116,0.3378519999969285
INO,200,8727,28.743345672277936,0.3036180999770295
INOD,200,8077,25.561922386090544,0.31597780002630316
INS,200,10887,39.867905289902964,0.27307680001831613
INSG,200,8431,26.87639028239408,0.31369539999286644
INSM,200,9195,28.721602860999397,0.3201423000136856
INT,200,14675,38.213976392914404,0.3840218000113964
INTC,200,15024,39.7401548304199,0.3780558999860659
INTG,200,8569,22.250288613484802,0.38511859998106956
INTT,200,9140,32.07070432425505,0.28499529999680817
INTU,200,15099,39.91584864677669,0.37827079999260604
INTZ,200,7945,21.647705058070386,0.3670134999847505
INUV,200,8581,27.50452746059028,0.311985000007553
INVA,200,11857,42.104567904519826,0.28160839999327436
INVE,200,8357,26.33702058057307,0.31730999998399056
IO,200,8632,26.81064238268941,0.32196170001407154
IONS,200,9329,27.664399898341017,0.33722040001885034
IOR,200,8137,28.76131922289297,0.28291470001568086
IOSP,200,14365,36.463416647258846,0.3939564999891445
IOVA,200,8436,27.787320933224283,0.3035916999797337
IP,200,15443,41.114486658308685,0.37560970001504757
IPAR,200,14481,42.158322097444,0.34349090000614524
IPG,200,14849,36.879024679821086,0.4026407999917865
IPGP,200,10784,37.01519668853956,0.2913397999946028
IPHI,200,9383,30.97793610135583,0.30289300001459196
IPI,200,9851,30.70875469044081,0.3207880000118166
IRBT,200,9419,27.93308515134893,0.337198699999135
IRCP,200,13829,50.912646651177155,0.2716221000009682
IRDM,200,8775,31.213994968028498,0.2811239000002388
IRIX,200,8251,25.723490714319087,0.32075739998253994
IRM,200,14804,43.50049071721159,0.3403180000022985
IRS,200,14100,44.47869549416052,0.31700569999520667
IRWD,200,9341,34.99792994804169,0.2669014999992214
ISBC,200,14666,38.32888567159482,0.3826357000216376
ISDR,200,12498,33.4524072721523,0.37360540000372566
ISIG,200,12753,42.562621589639285,0.29962909998721443
ISNS,200,8063,26.628964043879005,0.30279059999156743
ISR,200,8769,31.146097538712322,0.28154409999842755
ISRG,200,12283,40.53561262934332,0.30301750000217
ISSC,200,13632,46.627940028465,0.2923568999976851
IT,200,9781,28.48560604494529,0.3433664000185672
ITGR,200,9167,25.77429734282866,0.3556644000054803
ITI,200,8209,23.471513805444793,0.34974309999961406
ITIC,200,14284,47.006402335040185,0.3038735000009183
ITP,200,10054,26.015157826925545,0.3864670000039041
ITRI,200,9201,33.01177853978852,0.2787187000212725
ITRN,200,14345,38.6965063612103,0.37070530001074076
ITT,200,14767,42.96680758210522,0.3436838999914471
ITUB,200,14925,42.65975040423785,0.3498613999981899
ITW,200,15059,41.81898563762066,0.3600995999877341
IVAC,200,8181,29.650597014314,0.2759135000233073
IVC,200,13893,46.55788972557219,0.29840269999112934
IVR,200,14800,55.03857721145014,0.2689022999838926
IVZ,200,14817,41.56567696597923,0.3564720000140369
IX,200,12292,44.32939350210635,0.27728780001052655
J,200,14796,41.42137231696542,0.3572069000219926
JACK,200,14716,37.141010404751405,0.39621969999279827
JAKK,200,9640,32.344098258526486,0.2980451000039466
JAN,200,8341,30.356596291015126,0.2747672999976203
JAZZ,200,10133,36.672670806307785,0.2763093000103254
JBHT,200,14920,36.386205920987585,0.41004550000070594
JBL,200,14773,38.08006169923893,0.3879458000010345
JBLU,200,9345,31.193952278736063,0.2995773000002373
JBSS,200,14415,32.524540628305175,0.44320380000863224
JBT,200,14646,37.62447404490985,0.38926789999823086
JCI,200,14946,38.94033109421539,0.3838180000020657
JCOM,200,13684,47.05937377163087,0.29078159999335185
JCS,200,13577,48.322607232246895,0.28096580001874827
JCTCF,200,8506,30.645162453545097,0.2775641999905929
JEF,200,14783,40.69372295857903,0.36327470000833273
JHG,200,14627,39.51027464287481,0.3702075000037439
JHX,200,14263,50.74096104216822,0.2810944000084419
JJSF,200,14815,35.92816404264405,0.41235060000326484
JKHY,200,14825,39.84830496041938,0.37203590001445264
JKS,200,9217,32.834106718414404,0.2807141999946907
JLL,200,14299,50.8854871887649,0.28100350001477636
JMP,200,13159,45.45025944610921,0.2895252999733202
JNJ,200,15295,36.0178970916515,0.4246500000008382
JNPR,200,14882,38.34555004038124,0.3881024000002071
JOB,200,8332,25.520611906757566,0.3264811999979429
JOBS,200,9279,31.027872251652703,0.29905370000051335
JOE,200,14599,36.079804106895075,0.40463080001063645
JOUT,200,14388,51.09888529192252,0.28157170000486076
JPM,200,15213,43.21870088938127,0.35200039998744614
JRJC,200,8285,30.27013676475003,0.27370210000663064
JVA,200,9289,29.574994372128586,0.31408290000399575
JW-A,200,14539,39.643965070419746,0.36673930002143607
JWN,200,14330,49.55317422208651,0.2891842999961227
K,200,14736,53.519596253315356,0.2753383999806829
KAI,200,14540,40.30711023877489,0.36073040001792833
KALU,200,14581,39.54949219887954,0.36867729999357834
KAMN,200,14570,53.10118965583238,0.27438180000171997
KAR,200,14248,43.30339762053508,0.3290273000020534
KB,200,14438,50.13995290924186,0.28795399999944493
KBAL,200,15123,41.834684528689934,0.3614943000138737
KBH,200,14735,52.921359615380716,0.27843199999188073
KBR,200,14837,37.36038328714125,0.3971319000120275
KDP,200,14846,34.68794517927301,0.4279873000050429
KELYA,200,14016,43.51239665723201,0.3221150999888778
KEP,200,12297,44.12953707789924,0.2786568999872543
KEQU,200,13354,42.721562522159076,0.3125821999856271
KEX,200,9315,33.24373169488397,0.28020319997449405
KEY,200,14893,41.630316194260715,0.35774410000885837
KFFB,200,13513,45.8266637729768,0.29487199999857694
KFRC,200,14517,38.849111461851535,0.3736765000212472
KFS,200,10219,36.68926999550673,0.2785282999975607
KFY,200,14612,37.648741773955,0.3881139000004623
KGC,200,14619,54.26307961912869,0.2694096999766771
KIM,200,14854,40.69884525945026,0.3649734999926295
KINS,200,13861,33.63072296858635,0.41215289998217486
KIRK,200,11385,33.06330904857785,0.3443394000059925
KKR,200,14763,41.810206640548785,0.3530956000031438
KLAC,200,14956,51.44985668613166,0.2906908000004478
KLIC,200,14664,37.15206046557703,0.39470219999202527
KMB,200,15170,42.26091728566006,0.35896050001611
KMI,200,14908,54.822670285148774,0.2719312999979593
KMPR,200,14469,47.992771726682086,0.3014829000167083
KMT,200,14724,41.0381389371998,0.35878819998470135
KMX,200,9503,35.165806240273064,0.27023409999674186
KNDI,200,8435,24.692189247133157,0.3416060000017751
KNL,200,14575,52.242034564540546,0.27898990001995116
KNX,200,14754,41.11170463297928,0.3588758999831043
KO,200,15045,54.64601946789883,0.2753173999954015
KOF,200,14444,40.77192281008522,0.35426340001868084
KOP,200,11194,37.604618711258645,0.2976761999889277
KOPN,200,8391,30.817778451543468,0.27227790001779795
KOSS,200,9967,33.97225162267283,0.29338649997953326
KR,200,14960,53.38955891244741,0.2802046000142582
KRA,200,9249,31.361461786814424,0.29491609998513013
KRC,200,14779,54.21532497620078,0.2725981999828946
KRG,200,14522,40.588406117127306,0.3577868999855127
KRMD,200,8519,28.23143747368502,0.30175579999922775
KRNY,200,14330,39.60944479380313,0.36178239999571815
KRO,200,14540,45.86254547087041,0.31703430000925437
KSPN,200,9723,33.43005114859944,0.2908461000188254
KSS,200,14841,38.35042275823301,0.38698399998247623
KSU,200,15078,55.11962141942555,0.27355050001642667
KT,200,12469,36.432357918569146,0.34225069999229163
KTCC,200,8417,29.825085459646807,0.2822120999917388
KTOS,200,8843,31.516981499796124,0.28057889998308383
KVHI,200,8719,32.41878571540621,0.2689490000193473
KW,200,14590,52.23740054507824,0.27930180000839755
KWR,200,14759,40.56424398945278,0.3638425999961328
L,200,14764,41.950773478741965,0.35193629999412224
LAD,200,14751,42.009543351546796,0.35113450000062585
LAKE,200,8697,31.921418325962513,0.27245030002086423
LAMR,200,14759,36.78029957733394,0.4012745999789331
LANC,200,14842,54.63555558840975,0.2716546000156086
LARK,200,14076,37.662445384457754,0.37374099998851307
LAWS,200,9609,30.233219602684347,0.3178292000084184
LAZ,200,14734,53.877820871907645,0.27347059999010526
LB,200,14284,39.90534911791139,0.35794699998223223
LBAI,200,14337,44.42874341788099,0.322696499992162
LBC,200,13168,40.81811049477204,0.3226018999994267
LBTYK,200,11855,32.97651198837716,0.35949830000754446
LCI,200,8881,25.164870848567084,0.35291260000667535
LCII,200,14602,34.79803461077463,0.4196213999821339
LCNB,200,14151,50.8226035752312,0.2784391000168398
LCTX,200,11228,39.63626979899648,0.283275900001172
LCUT,200,14142,44.9188240436519,0.3148345999943558
LDL,200,9073,24.463101914063813,0.37088510001194663
LDOS,200,14818,38.36635649961458,0.38622380001470447
LEA,200,15069,41.351070561827726,0.3644161999982316
LEAF,200,9490,28.60461043559454,0.3317647000076249
LECO,200,14625,37.54746384393249,0.38950700001441874
LEDS,200,8263,22.313935990344817,0.37030669997329824
LEE,200,8141,25.004015816968696,0.32558769997558556
LEG,200,14810,37.199932684340745,0.3981189999904018
LEN,200,14777,39.10265790506436,0.3779027000127826
LEU,200,10288,34.124236365601604,0.3014866000157781
LEXX,200,10919,39.92929088832529,0.27345840001362376
LFC,200,14338,38.185300710384844,0.3754847999953199
LFMD,200,8238,25.688639840192433,0.32068649999564514
LFUS,200,14808,53.84372882788725,0.27501810001558624
LFVN,200,9461,34.579678360678,0.2736000000149943
LGL,200,8155,28.64080670370085,0.28473360001225956
LGND,200,9699,32.45681961343731,0.2988277999975253
LH,200,10175,32.74689307002215,0.31071649998193607
LHCG,200,9469,28.5829077895438,0.33128189999843016
LHX,200,15000,35.90038648009035,0.41782279999461025
LII,200,14905,40.931407144525515,0.36414580000564456
LINC,200,10405,37.198816502340044,0.27971319999778643
LIVE,200,10642,33.815129552070516,0.31471120001515374
LIXT,200,11354,40.498205684920045,0.2803581000189297
LJPC,200,8874,34.3874983600035,0.2580588999844622
LKFN,200,14412,41.095199030982535,0.3506978999939747
LKQ,200,9600,28.72011499951915,0.3342605000070762
LL,200,9413,33.22636746778758,0.28329910000320524
LLIT,200,8443,29.825764967135182,0.2830774000030942
LLNW,200,8387,28.83317599603585,0.2908801999874413
LLY,200,15017,40.76349922605934,0.3683933000138495
LMAT,200,14232,44.26175516431549,0.32154169998830184
LMNR,200,14378,36.8523131652942,0.39015189997735433
LMNX,200,14602,54.15069408880442,0.26965490001020953
LMST,200,8620,25.61040103238402,0.33658199998899363
LMT,200,15168,39.38659941600231,0.3851055999984965
LNC,200,14844,40.18222220792858,0.36941710000974126
LNDC,200,8965,30.50823348000763,0.29385509999701753
LNG,200,9443,25.17458654356521,0.375100500008557
LNN,200,14555,29.813240683391616,0.48820590000832453
LNT,200,14711,35.35185683119365,0.4161309000046458
LOAN,200,13979,33.730690633248614,0.41442970000207424
LODE,200,8724,25.642231498496965,0.3402199999836739
LOGI,200,14340,40.07763994890101,0.35780549998162314
LOPE,200,9421,35.83671755454427,0.26288679998833686
LORL,200,14313,39.35386307535273,0.36369999998714775
LOV,200,8317,30.449184970490794,0.27314360000309534
LOW,200,15039,33.607056878388775,0.44749530000262894
LPL,200,12175,37.86562880120414,0.3215316999994684
LPLA,200,14770,36.92635704374492,0.3999852999986615
LPSN,200,9045,31.282542750250144,0.2891388999996707
LPTH,200,8303,29.6382547993743,0.2801447000238113
LPX,200,14687,41.633819122984995,0.3527660999970976
LQDT,200,8681,20.111732362004023,0.43163859998458065
LRCX,200,15019,36.903143437904134,0.40698430000338703
LRN,200,9253,25.43450731198101,0.3637970999989193
LSBK,200,13946,35.987392800796684,0.38752459999523126
LSCC,200,8757,23.745929132982948,0.36877900001127273
LSI,200,14746,36.98666764174188,0.39868420001585037
LSTR,200,14677,41.63160019149444,0.35254469999927096
LTBR,200,8559,31.925381368441183,0.2680938999983482
LTC,200,14559,41.77954039200176,0.3484720000124071
LTRX,200,8179,24.418227300867127,0.33495469999616034
LUB,200,8145,29.2193221334328,0.2787538999982644
LULU,200,9793,33.619809493818195,0.2912865999969654
LUMN,200,14981,42.477503738551796,0.3526807999878656
LUNA,200,8301,31.585243629220475,0.26281260000541806
LUV,200,14437,29.848444251581434,0.48367679998045787
LVS,200,14423,30.305863762486958,0.4759145000134595
LWAY,200,9814,34.62902239336399,0.2834039000154007
LXP,200,14559,33.3918878294143,0.4360040999890771
LXRX,200,9497,34.08185170838301,0.2786527000134811
LXU,200,8813,29.16972689957801,0.302128300012555
LYB,200,14892,35.62521754415944,0.41801850000047125
LYG,200,14454,30.60514074913585,0.47227359999669716
LYTS,200,13983,52.1130513682428,0.2683205000066664
LYV,200,9311,26.877134458789214,0.3464283000212163
LZB,200,14541,39.45382727230436,0.36855740001192316
M,200,14426,41.72567149747994,0.34573440000531264
MA,200,15256,37.82537796169995,0.40332710000802763
MAA,200,14936,39.598605459880474,0.377184999990277
MAC,200,14755,33.336707296495604,0.44260519999079406
MAG,200,8725,27.98804902231829,0.3117402000061702
MAGS,200,13776,45.32449654867775,0.30394159999559633
MAIN,200,14579,37.40383182086546,0.3897729000018444
MAN,200,14661,40.71252613311005,0.3601103000110015
MANH,200,9605,31.163240548480665,0.30821570000262
MANT,200,14564,17.492880155002275,0.8325673000072129
MAR,200,14463,36.80550695615962,0.3929575000074692
MARK,200,8303,30.073080156203492,0.2760941000015009
MARPS,200,13948,42.0745263303539,0.3315069999953266
MAS,200,14760,41.59579037265156,0.35484359998372383
MASI,200,10522,35.647966672139916,0.29516410001087934
MAT,200,12972,35.65731701839183,0.36379630002193153
MATW,200,14471,33.04949728090698,0.43785839999327436
MATX,200,14518,41.15112024686038,0.3527972000010777
MAXR,200,14054,34.553312263252245,0.40673380001680925
MAYS,200,8357,29.455013519003582,0.28372080001281574
MBCN,200,13964,48.218132140953905,0.2896006000228226
MBI,200,8825,30.205896396951548,0.29216149999410845
