symbol,status (HTTP code),size (kB),speed (kB/s),time
GATX,200,14532,38.809261786463935,0.3744466998614371
GAU,200,8601,24.229929948627007,0.35497420001775026
GBCI,200,14639,39.54542348141558,0.37018189998343587
GBDC,200,14541,33.015664556211675,0.44042730005458
GBL,200,14305,45.53549968862925,0.31415050011128187
GBLI,200,14320,52.74333481175885,0.2715034999419004
GBOX,200,11829,31.73362321330197,0.37275919993408024
GBR,200,8289,24.393280052873084,0.33980670012533665
GBX,200,14563,41.565319735841186,0.350364200072363
GCBC,200,13968,38.867413368693995,0.3593756000045687
GCO,200,9167,27.411482313901317,0.33442190010100603
GD,200,15179,43.11515285921482,0.3520572001580149
GDOT,200,9317,27.232800255225857,0.3421241999603808
GE,200,15083,30.167864381191016,0.4999690998811275
GEF,200,14550,33.80121493522151,0.4304579000454396
GEL,200,14519,37.6797828400334,0.385325999930501
GENC,200,11693,37.468773350720866,0.31207320000976324
GENE,200,8367,26.170264675450255,0.31971399998292327
GEO,200,14618,37.097238784589834,0.39404549985192716
GEOS,200,9167,30.602335574485373,0.29955229978077114
GERN,200,8561,29.294626059914965,0.2922378999646753
GES,200,14809,35.64971845937625,0.41540300007909536
GEVO,200,9326,27.268288260262846,0.34200900001451373
GFED,200,14006,48.027794800012636,0.29162280005402863
GFF,200,14442,30.162346614167504,0.4788088998757303
GFI,200,14570,28.773074240984972,0.5063762001227587
GFN,200,8111,21.823610015109132,0.37166170007549226
GGAL,200,14251,36.34193705654682,0.39213649998418987
GGB,200,14595,34.83346762788782,0.4189935999456793
GGG,200,14649,32.044936853195665,0.4571392999496311
GHC,200,14740,38.19415741738773,0.38592290016822517
GHL,200,14552,39.13474353230107,0.37184349982999265
GHM,200,14280,45.19176117375809,0.3159868000075221
GIB,200,9237,26.726255095271004,0.34561519999988377
GIFI,200,12297,36.83787977599783,0.33381400001235306
GIGM,200,8214,27.60533313011146,0.29755120002664626
GIII,200,9482,17.28808287580473,0.5484702999237925
GIL,200,14174,50.06108412455161,0.2831341000273824
GILD,200,15091,35.96641355926761,0.4195858999155462
GILT,200,13866,34.090045795617414,0.4067463001701981
GIS,200,14863,33.22098739946231,0.4473979000467807
GL,200,14762,37.57678842421094,0.39284890005365014
GLAD,200,14110,49.976428555174984,0.2823330999817699
GLBS,200,9356,21.05320005287417,0.44439800013788044
GLBZ,200,13885,34.550621691863476,0.4018741000909358
GLDD,200,9481,30.72997715042131,0.30852609989233315
GLNG,200,13806,33.65265082618332,0.41024999995715916
GLP,200,14390,33.7714944153491,0.42609900003299117
GLRE,200,8973,28.568308429579552,0.31408930011093616
GLT,200,14558,35.85465246531718,0.4060281999409199
GLUU,200,8633,24.672305318439683,0.34990649996325374
GLW,200,14979,32.50398514760172,0.4608358000405133
GM,200,14524,37.845683192531965,0.3837690001819283
GMAB,200,8770,26.596172161458476,0.32974669989198446
GME,200,13692,39.5553689698901,0.34614770021289587
GNMK,200,8699,30.01835125127138,0.2897894000634551
GNRC,200,10718,36.60376610717152,0.29281140002422035
GNSS,200,11271,30.57092027796719,0.36868369998410344
GNTX,200,14833,28.38937521529487,0.5224842000752687
GNW,200,8893,30.562132916834898,0.2909810000564903
GOGL,200,13633,41.834879743493076,0.3258763998746872
GOL,200,11439,34.873362642806285,0.3280154000967741
GOLD,200,14971,34.29860936160709,0.43648999999277294
GOOD,200,14513,35.34563735543316,0.4106023001950234
GOOGL,200,12336,36.6743150890218,0.336366199888289
GORO,200,14360,33.395690550137004,0.4299956001341343
GPC,200,14858,34.16605327927227,0.4348760999273509
GPI,200,14574,38.11676903797321,0.38235139986500144
GPK,200,14677,36.87282656638357,0.398043799912557
GPL,200,8841,32.89118787901177,0.26879539992660284
GPN,200,15015,39.02110179557113,0.3847918000537902
GPRE,200,13680,41.611382548712506,0.3287561999168247
GPRK,200,13949,45.2341366935478,0.3083732998929918
GPS,200,15001,53.93018805677141,0.2781559000723064
GPX,200,9019,31.361031921560507,0.28758620005100965
GRA,200,14740,35.38145724456794,0.41660239989869297
GRBK,200,8546,25.47675000917182,0.3354430999606848
GRC,200,14338,36.64391055073237,0.3912791998591274
GRMN,200,14844,38.3940109041638,0.38662280002608895
GROW,200,14005,30.603432840129777,0.4576283998321742
GRVY,200,8636,22.55686623759212,0.3828545999713242
GS,200,15273,35.07373913038922,0.4354540000203997
GSAT,200,8973,20.695099814658697,0.4335808998439461
GSBC,200,14294,37.83736708109964,0.3777747000567615
GSIT,200,8105,27.61638405991148,0.2934852000325918
GSK,200,14796,38.57453585885985,0.3835690999403596
GSL,200,11048,36.90126873549252,0.29939349996857345
GSM,200,13164,48.79987306734541,0.2697548000141978
GSS,200,8798,30.03049127303849,0.29296890017576516
GT,200,14245,47.38871387569619,0.3005989999510348
GTE,200,8657,24.474706967297717,0.3537121000699699
GTIM,200,8101,29.8123086878633,0.27173339994624257
GTLS,200,9461,28.209051712283355,0.33538879989646375
GTN,200,14491,36.5375300749555,0.39660590002313256
GTS,200,13699,42.705400686696564,0.32077910006046295
GTT,200,8619,23.676919246629904,0.36402540002018213
GTY,200,14581,39.53732034694083,0.36879079998470843
GURE,200,8239,22.30123641826276,0.36944139981642365
GVA,200,14564,39.16638318693229,0.3718494998756796
GVP,200,8097,26.778370553355085,0.30237089982256293
GWW,200,15137,41.12160907135476,0.3681032999884337
GYRO,200,11977,39.648253740569814,0.30208140006288886
H,200,14116,49.47559237400966,0.28531239996664226
HA,200,14041,41.89063684689938,0.33518229983747005
HAE,200,9492,31.838363628747214,0.2981308999005705
HAFC,200,14421,37.57141852815392,0.38382899994030595
HAIN,200,9613,20.58952039781685,0.4668880000244826
HAL,200,15021,39.42198930532094,0.38103099982254207
HALL,200,8579,24.439123682183816,0.35103549994528294
HALO,200,9123,29.090818633680424,0.3136041001416743
HAS,200,14802,41.748919240488384,0.35454810014925897
HAYN,200,14464,31.271417489447682,0.4625309999100864
HBAN,200,14790,39.139896162168746,0.37787529989145696
HBCP,200,14252,47.039501708569794,0.3029793999157846
HBI,200,14906,37.242961459324235,0.40023670019581914
HBIO,200,8490,27.072471004734425,0.31360269989818335
HBM,200,14137,34.67620537352099,0.4076859001070261
HBMD,200,8345,16.68180589669417,0.5002456000074744
HBNC,200,14405,34.90997323065007,0.41263279994018376
HBP,200,8055,24.078486008151348,0.33453099988400936
HCCI,200,8971,27.29149204507065,0.32871050015091896
HCHC,200,13818,38.17592143362689,0.36195589997805655
HCI,200,14385,34.61722279687181,0.4155445999931544
HCKT,200,14334,36.80327579679409,0.38947619986720383
HCSG,200,14619,42.95092449805443,0.34036519983783364
HD,200,15278,40.93813110333334,0.3731973001267761
HDB,200,13983,35.056209516528845,0.398873700061813
HDSN,200,8421,26.89888530104847,0.3130612999666482
HE,200,14580,39.78986151066834,0.3664249998982996
HEAR,200,8720,29.507608685661054,0.29551700013689697
HEES,200,14559,40.49356591113338,0.3595386000815779
HEI,200,14566,37.73242771689965,0.3860339999664575
HELE,200,9499,33.581520999332284,0.28286390006542206
HEP,200,14495,36.35197235234585,0.3987404000945389
HES,200,14836,36.072555523158826,0.411282200133428
HFBL,200,13955,50.83797963690188,0.2744995001703501
HFC,200,14741,36.85326470892041,0.39999169996008277
HFWA,200,14418,41.78388015690386,0.34506129985675216
HGBL,200,8307,24.13857232199591,0.34413799992762506
HGSH,200,8150,22.725289173192607,0.35863130004145205
HHC,200,9891,34.211773330360366,0.28911100002005696
HI,200,14517,41.00213894837836,0.3540546998847276
HIBB,200,9269,25.472137281109696,0.36388780013658106
HIFS,200,14371,35.70743509368996,0.40246519981883466
HIG,200,14841,42.310282260899164,0.35076579987071455
HIHO,200,13828,38.38819549187225,0.3602148999925703
HIL,200,8151,26.379964032986468,0.3089845001231879
HIMX,200,12870,40.05160962794332,0.3213353999890387
HIW,200,14750,41.859183451232674,0.35237189987674356
HL,200,14489,36.15898672765111,0.4007026001345366
HLF,200,11210,27.460333175357626,0.40822519990615547
HLIO,200,14584,34.72636438878471,0.4199691000394523
HLIT,200,8399,28.264253771650743,0.2971598000731319
HLX,200,8953,25.898746986826396,0.34569239988923073
HMC,200,14624,41.0035093003188,0.35665239999070764
HMG,200,13761,43.85593096276324,0.31377740018069744
HMN,200,14505,35.5035408031798,0.40855080005712807
HMNF,200,8519,30.414322404562334,0.2800982999615371
HMY,200,12538,35.13655980660982,0.3568363001104444
HNI,200,14503,40.374463878585715,0.35921220015734434
HNNA,200,13946,51.30406726095823,0.27183030010201037
HNP,200,13555,43.745449579881836,0.30986079992726445
HNRG,200,13474,37.658035734153614,0.357798800105229
HOFT,200,14317,45.153454565603994,0.3170743000227958
HOG,200,14747,39.24036487408534,0.37581199989654124
HOLI,200,14307,46.8645896047703,0.30528380000032485
HOLX,200,9457,31.210139578895177,0.30301050003618
HOMB,200,14619,37.19063768933791,0.3930828000884503
HON,200,15086,39.841226652532484,0.3786530001088977
HOPE,200,14579,37.61283980263168,0.38760700006969273
HOV,200,8896,26.17198786624603,0.33990539982914925
HP,200,14775,39.33133273938059,0.37565469997934997
HPP,200,14720,40.87550216732734,0.36011789995245636
HPQ,200,15050,37.46608758763015,0.4016966000199318
HQI,200,13853,38.87020778352213,0.35639120009727776
HR,200,14726,36.24105941766607,0.40633469983004034
HRB,200,14833,39.85366480170843,0.37218659999780357
HRC,200,14720,41.39716560448782,0.3555798998568207
HRI,200,9423,30.988239722345092,0.3040831000544131
HRL,200,14841,41.26182619503134,0.3596786998677999
HROW,200,8029,24.471622953741456,0.3280942998826504
HRTX,200,8913,26.62144237313525,0.3348052999936044
HRZN,200,14460,37.4679928406707,0.38592940010130405
HSBC,200,14812,38.0575832946464,0.38919969997368753
HSC,200,11780,39.29914083863621,0.2997521001379937
HSIC,200,13818,35.3923821214309,0.3904229998588562
HSII,200,14490,39.51090463607496,0.3667341999243945
HSKA,200,9951,30.24746015970403,0.3289862999226898
HSON,200,11246,35.00372414833118,0.32128010015003383
HST,200,14571,38.20952539795643,0.3813446999993175
HSTM,200,12994,43.28578914474926,0.30019089998677373
HSY,200,15001,41.62413195845394,0.36039189994335175
HT,200,13872,50.596142336294065,0.2741710999980569
HTBK,200,14141,38.44203857063254,0.3678525001741946
HTGC,200,14584,42.300234792611406,0.3447734999936074
HTH,200,14481,53.64529424194151,0.26993980002589524
HTHT,200,14085,49.71001608462687,0.2833432999905199
HTLD,200,14661,43.21530601810465,0.339254799997434
HTLF,200,14378,31.6722405622618,0.4539621998555958
HUBG,200,9183,27.086106562152427,0.3390299000311643
HUM,200,15136,33.500392634996295,0.45181560004130006
HUN,200,14828,36.40055734595815,0.4073564000427723
HURC,200,14310,39.175287631705565,0.3652813001535833
HURN,200,9193,26.602571245010946,0.3455680999904871
HUSA,200,9040,28.319533302371017,0.31921430001966655
HVT,200,14481,35.370938095417216,0.409403899917379
HWBK,200,14063,39.96644215611569,0.3518702001310885
HWC,200,14661,34.60541659269779,0.4236619998700917
HWCC,200,11506,34.68548232735149,0.3317237999290228
HWKN,200,14324,33.54610738848478,0.42699440009891987
HWM,200,14256,47.30848378493697,0.30134129989892244
HX,200,3796,11.946340915284562,0.31775419996120036
HXL,200,14200,37.592929980681106,0.3777306000702083
HZO,200,9033,31.1175767626477,0.29028610000386834
IAC,200,14637,31.181011977837382,0.46942030009813607
IAG,200,10123,31.831171225868133,0.3180215999018401
IART,200,11749,39.26974123867399,0.2991871000267565
IBA,200,13872,46.643858080212034,0.297402499942109
IBCP,200,14311,48.85892843570367,0.2929044999182224
IBIO,200,8549,24.423257994812293,0.3500352001283318
IBKR,200,14651,34.699607167361336,0.4222238000947982
IBM,200,15322,37.15985406229893,0.4123267000541091
IBN,200,13908,33.39776915796773,0.41643500002101064
IBOC,200,14442,34.05243820622166,0.4241106000263244
ICAD,200,8344,29.091122064795236,0.2868229001760483
ICCC,200,8017,25.596000159971503,0.31321300007402897
ICE,200,15126,32.69007833999905,0.4627092001028359
ICFI,200,14525,28.764506529214323,0.5049625998362899
ICLR,200,9659,26.459606579695883,0.3650469998829067
ICON,200,9014,24.920840257751035,0.36170529993250966
ICUI,200,9711,24.948451174716993,0.38924259995110333
ID,200,7033,21.59155519913716,0.325729199917987
IDA,200,14533,35.63932406640956,0.4077798998914659
IDCC,200,14648,35.695043265943454,0.4103651000186801
IDEX,200,8960,25.229835071075232,0.3551350999623537
IDN,200,8463,26.056066566913522,0.3247996000573039
IDRA,200,8562,28.991837773875268,0.2953245001845062
IDT,200,12857,43.91573859849321,0.29276520013809204
IDXX,200,10069,27.23522807298277,0.3697050001937896
IEC,200,8119,26.63132879770387,0.30486649996601045
IEP,200,14530,37.554622832406054,0.386903100181371
IESC,200,8597,31.118998967007077,0.2762620998546481
IEX,200,14699,38.47995411090248,0.3819911000318825
IFF,200,15016,40.54079958410453,0.37039229995571077
IGC,200,8851,19.49961489302788,0.45390640012919903
IGT,200,14291,42.988027358695646,0.3324414000380784
IHC,200,14057,35.076083448852096,0.40075739985331893
IHG,200,13781,37.60139087540154,0.3665024000220001
IHT,200,13595,45.71710277828589,0.29737229994498193
III,200,10419,34.61507794730831,0.3009959999471903
IIIN,200,14504,37.98688373664776,0.3818159999791533
IIN,200,8369,26.206438723975563,0.3193489999976009
IIVI,200,9271,32.83613385194655,0.2823413999285549
IKNX,200,8350,24.9447555847242,0.33473969995975494
ILMN,200,10199,23.07312068984721,0.44202949991449714
IMAX,200,9341,31.174085963040255,0.29963989998213947
IMBI,200,8301,28.638783216613664,0.28985169995576143
IMGN,200,8935,25.899646760624368,0.34498540009371936
IMKTA,200,14474,36.29581111848829,0.3987787999212742
IMMR,200,8663,29.07191365438338,0.2979851998388767
IMO,200,14555,35.7522363869181,0.4071074000094086
IMOS,200,14024,33.3411551052912,0.42062129988335073
INBK,200,14207,41.48018298166726,0.3425008999183774
INCY,200,9645,28.93260727873604,0.33336089993827045
INDB,200,14504,35.0865818964174,0.4133774000220001
INDT,200,14034,40.983091906575766,0.3424339001066983
INFI,200,8745,25.32319284474633,0.34533560019917786
INFN,200,8821,27.350877873961622,0.32251249998807907
INFU,200,8187,25.7907574764392,0.31743930000811815
INFY,200,14748,34.83509076038667,0.423366199946031
ING,200,14666,34.14542608424757,0.42951579997316003
INGR,200,14834,37.67984225890356,0.3936852999031544
INN,200,13878,39.27825152400698,0.3533252999186516
INO,200,8723,29.851737183359727,0.29221079987473786
INOD,200,8075,21.156261060107063,0.3816837000194937
INS,200,10887,31.99888544205965,0.3402306002099067
INSG,200,8429,28.157110594379947,0.2993560000322759
INSM,200,9195,31.534068107325,0.2915894000325352
INT,200,14675,36.28168032624065,0.4044741000980139
INTC,200,15024,42.21601484814119,0.35588389984332025
INTG,200,8573,27.631432216148834,0.3102625999599695
INTT,200,9142,27.160979464625377,0.3365857999306172
INTU,200,15099,30.103006956848887,0.5015777999069542
INTZ,200,7943,22.980890250954236,0.3456349999178201
INUV,200,8583,29.21279632015473,0.2938095999415964
INVA,200,11859,32.763315936551045,0.361959699774161
INVE,200,8351,22.966870886554997,0.3636107000056654
IO,200,8632,23.078270148193436,0.37403149995952845
IONS,200,9331,26.18601809875895,0.3563352001365274
IOR,200,8129,23.8947045794701,0.3402008998673409
IOSP,200,14365,36.84749599563347,0.3898501000367105
IOVA,200,8436,25.328526228829546,0.33306320011615753
IP,200,15439,41.8575774240142,0.3688459999393672
IPAR,200,14481,33.71450443156202,0.4295183999929577
IPG,200,14849,38.815739601963706,0.38255099998787045
IPGP,200,10786,34.04419180024963,0.316823499975726
IPHI,200,9381,21.838076521052074,0.4295707999262959
IPI,200,9851,28.52942691797114,0.3452926001045853
IRBT,200,9417,28.920267055189807,0.32561939978040755
IRCP,200,13829,43.191950411668934,0.32017540000379086
IRDM,200,8775,25.778480750928672,0.34040019987151027
IRIX,200,8251,25.119615781914476,0.3284683998208493
IRM,200,14800,38.59708966802052,0.38344860007055104
IRS,200,14100,28.69935149663079,0.49130029999651015
IRWD,200,9341,32.575709497682475,0.2867473999504
ISBC,200,14668,53.75739173453404,0.2728554999921471
ISDR,200,12498,39.493130413274336,0.31646010000258684
ISIG,200,12753,35.33206685183227,0.360946899978444
ISNS,200,8065,25.993053903588404,0.31027520005591214
ISR,200,8769,27.6017628017552,0.3176971001084894
ISRG,200,12287,45.865600797165406,0.2678913997951895
ISSC,200,13636,45.13862684088243,0.30209159990772605
IT,200,9781,31.97213936073593,0.3059225999750197
ITGR,200,9167,22.115860858977605,0.4144989000633359
ITI,200,8209,19.43425462381376,0.422398499911651
ITIC,200,14284,25.9118771216219,0.5512530000414699
ITP,200,10056,20.087998863285684,0.5005973998922855
ITRI,200,9201,31.489600825508003,0.292191700078547
ITRN,200,14345,30.435971683477998,0.4713173001073301
ITT,200,14767,41.35977797138272,0.3570377000141889
ITUB,200,14927,35.77827393483862,0.41720849997363985
ITW,200,15057,39.59462383713322,0.380278900032863
IVAC,200,8179,24.100127352339477,0.33937579998746514
IVC,200,13895,36.37144153777496,0.3820305000990629
IVR,200,14798,35.15837901840114,0.4208953999914229
IVZ,200,14821,37.954692549415526,0.3904918998014182
IX,200,12290,35.228890323381044,0.3488614000380039
J,200,14796,40.67430945214639,0.36376770003698766
JACK,200,14712,38.213036651315605,0.38499949988909066
JAKK,200,9638,34.45126583734978,0.27975749992765486
JAN,200,8341,29.501696854364408,0.2827294999733567
JAZZ,200,10133,31.702508896822085,0.3196276999078691
JBHT,200,14924,41.751550856555596,0.3574477999936789
JBL,200,14773,41.1744687801292,0.35879029985517263
JBLU,200,9347,32.53178524195867,0.2873189998790622
JBSS,200,14417,37.156086478160006,0.3880118001252413
JBT,200,14646,38.82571689013694,0.3772242001723498
JCI,200,14946,31.51402697790723,0.47426499985158443
JCOM,200,13684,45.50239848160783,0.30073140002787113
JCS,200,13571,44.72486511050627,0.3034330001100898
JCTCF,200,8504,29.88825294797924,0.28452649991959333
JEF,200,14783,36.712097980112645,0.4026738000102341
JHG,200,14627,36.26751324719343,0.40330860018730164
JHX,200,14263,40.93858811123515,0.34839989989995956
JJSF,200,14815,39.450216024104236,0.3755366001278162
JKHY,200,14825,39.84633425411318,0.372054300038144
JKS,200,9217,23.465650214800043,0.3927868998143822
JLL,200,14299,45.82763121398425,0.31201699981465936
JMP,200,13159,43.5490111039491,0.3021652998868376
JNJ,200,15295,41.08819926504231,0.3722479999996722
JNPR,200,14880,36.69253309371508,0.40553210000507534
JOB,200,8326,25.94203452603767,0.320946300169453
JOBS,200,9279,27.83527421281962,0.33335400000214577
JOE,200,14597,38.61554398400433,0.3780084000900388
JOUT,200,14388,38.0742294078638,0.37789339991286397
JPM,200,15225,29.337182008448117,0.5189660000614822
JRJC,200,8289,24.3185724155745,0.34085060004144907
JVA,200,9289,24.776580016999528,0.37491049990057945
JW-A,200,14539,28.95412844153806,0.502139100106433
JWN,200,14330,43.94291531891807,0.3261048998683691
K,200,14736,34.237973894888405,0.4303993000648916
KAI,200,14536,39.904652708902454,0.3642682998906821
KALU,200,14585,40.34337090259271,0.3615216000471264
KAMN,200,14570,38.4892659445593,0.37854709988459945
KAR,200,14248,48.22593350195979,0.2954426999203861
KB,200,14438,38.04017482578333,0.3795461000408977
KBAL,200,15125,38.8442917983384,0.3893750999122858
KBH,200,14733,41.236669036687175,0.35727909998968244
KBR,200,14837,31.398267243759943,0.47254200000315905
KDP,200,14846,40.21644173315261,0.36915249982848763
KELYA,200,14014,32.81581415508493,0.4270502000581473
KEP,200,12299,29.180243697620405,0.42148380004800856
KEQU,200,13356,47.55160503883725,0.2808737999293953
KEX,200,9315,30.596800206654255,0.3044435998890549
KEY,200,14891,54.69876377169911,0.27223649993538857
KFFB,200,13517,49.992529064902996,0.27038039988838136
KFRC,200,14513,41.82588292946921,0.3469861000776291
KFS,200,10219,35.47244054904259,0.28808280010707676
KFY,200,14614,40.094224462593466,0.36449139984324574
KGC,200,14621,37.456704859445686,0.39034399995580316
KIM,200,14852,39.66413143389416,0.37444410007447004
KINS,200,13861,48.64437282616544,0.2849455999676138
KIRK,200,11385,34.80793419501109,0.327080599963665
KKR,200,14763,31.958398432683012,0.46194430021569133
KLAC,200,14956,37.33638494285114,0.40057440008968115
KLIC,200,14664,39.97203265683326,0.3668565000407398
KMB,200,15166,36.615992740173525,0.4141905999276787
KMI,200,14908,44.445968244818,0.3354185000061989
KMPR,200,14473,40.54726054774856,0.35694149998016655
KMT,200,14724,40.77896576715844,0.3610684999730438
KMX,200,9503,29.54292863854975,0.3216675000730902
KNDI,200,8437,26.148656520322106,0.3226552000269294
KNL,200,14577,47.11421018409788,0.30939710000529885
KNX,200,14754,42.97603666416173,0.34330759989097714
KO,200,15047,32.514910680608764,0.4627723000012338
KOF,200,14444,31.69828083424271,0.45567139983177185
KOP,200,11194,27.303844166467147,0.4099789001047611
KOPN,200,8391,27.938931905334908,0.30033360002562404
KOSS,200,9967,31.15415728803478,0.31992519996128976
KR,200,14958,40.298768029301606,0.371177599998191
KRA,200,9249,26.641794479428647,0.3471612997818738
KRC,200,14779,34.80276237228574,0.42465019994415343
KRG,200,14522,39.85288298050091,0.3643902000039816
KRMD,200,8519,29.731502090086817,0.2865311000496149
KRNY,200,14330,40.32623444149456,0.35535180009901524
KRO,200,14538,53.26222911818136,0.27295139990746975
KSPN,200,9719,29.64871504359678,0.32780510000884533
KSS,200,14841,42.08270395532826,0.35266269999556243
KSU,200,15074,38.720333305075805,0.3893045000731945
KT,200,12469,42.58782607129639,0.2927832000423223
KTCC,200,8413,26.410412731832267,0.31854859995655715
KTOS,200,8839,24.500129709545867,0.36077360017225146
KVHI,200,8721,27.834287531863318,0.3133185999467969
KW,200,14590,38.17046526804306,0.382232700008899
KWR,200,14623,37.185072471965626,0.39324919995851815
L,200,14764,34.33076402167214,0.43005160009488463
LAD,200,14751,34.81670778274414,0.4236758998595178
LAKE,200,8695,26.137782632420617,0.33266020007431507
LAMR,200,14759,35.768997087850074,0.4126198999583721
LANC,200,14842,38.583660923394454,0.3846706000622362
LARK,200,14076,40.433578007069144,0.3481265001464635
LAWS,200,9609,28.499889657420745,0.3371592001058161
LAZ,200,14734,37.019551701048485,0.3980059002060443
LB,200,14282,45.908658417679995,0.3110960000194609
LBAI,200,14335,50.86531353677711,0.28182270005345345
LBC,200,13168,43.550806246762555,0.30235949996858835
LBTYK,200,11855,38.16540766947805,0.31062160013243556
LCI,200,8879,26.61228517155302,0.3336428999900818
LCII,200,14602,40.06625940973533,0.3644463000819087
LCNB,200,14151,47.67058886579301,0.29684969992376864
LCTX,200,11224,36.91736089520098,0.30403040000237525
LCUT,200,14142,35.32046541718887,0.40039109997451305
LDL,200,9073,30.422664816501957,0.29823159985244274
LDOS,200,14818,32.569316401947724,0.4549680999480188
LEA,200,15069,35.12564486553526,0.42900280002504587
LEAF,200,9490,32.030317093331924,0.29628179990686476
LECO,200,14625,30.285033413886108,0.4829118000343442
LEDS,200,8259,29.681311325241236,0.2782559001352638
LEE,200,8141,24.518662015131618,0.3320327999535948
LEG,200,14808,41.402611293685375,0.35765860020183027
LEN,200,14779,39.64261295854348,0.3728058999404311
LEU,200,10292,36.460743042590515,0.28227620013058186
LEXX,200,10919,30.944283853311653,0.3528599999845028
LFC,200,14340,36.9389795888907,0.3882077999878675
LFMD,200,8236,27.099958910146146,0.30391189991496503
LFUS,200,14806,37.707728677432975,0.3926516000647098
LFVN,200,9461,15.097534764776748,0.626658600056544
LGL,200,8155,26.502579254301967,0.30770589993335307
LGND,200,9699,33.41785130534713,0.290234100073576
LH,200,10177,31.04401161190926,0.32782489992678165
LHCG,200,9471,31.09102208115759,0.3046216999646276
LHX,200,15000,32.56911001272592,0.4605591001454741
LII,200,14907,36.913015093691406,0.40384129993617535
LINC,200,10405,25.95466004383378,0.40089139994233847
LIVE,200,10642,22.65117509028175,0.46982110012322664
LIXT,200,11354,36.65025570584252,0.30979320011101663
LJPC,200,8872,29.743615543147055,0.2982824998907745
LKFN,200,14410,37.55236745158626,0.38373079989105463
LKQ,200,9598,34.39306347633005,0.27906790003180504
LL,200,9413,31.093703599698923,0.30273009999655187
LLIT,200,8443,28.567387645238107,0.2955467998981476
LLNW,200,8387,21.2637572942869,0.394427000079304
LLY,200,15017,34.61078481584716,0.4338821000419557
LMAT,200,14230,45.27635279045403,0.3142921000253409
LMNR,200,14378,38.68470912404296,0.3716714000329375
LMNX,200,14602,38.570182566539245,0.37858260003849864
LMST,200,8618,23.397477747450765,0.3683303000871092
LMT,200,15170,39.924278092602194,0.3799693000037223
LNC,200,14842,38.10926486687147,0.38945910008624196
LNDC,200,8967,29.780398212206062,0.30110409995540977
LNG,200,9439,28.604521210242204,0.3299827999435365
LNN,200,14555,35.84127007401481,0.406096100108698
LNT,200,14709,37.150909883501065,0.39592569996602833
LOAN,200,13979,44.02060991002266,0.3175558000802994
LODE,200,8726,28.13970010178542,0.3100956999696791
LOGI,200,14340,33.83018566740687,0.42388180014677346
LOPE,200,9419,29.929416893532025,0.3147071001585573
LORL,200,14313,38.32517408908434,0.37346210004761815
LOV,200,8315,25.99265202666727,0.31989810010418296
LOW,200,15035,35.3505191404844,0.4253120000939816
LPL,200,12173,37.67318197819391,0.32312109996564686
LPLA,200,14772,38.06891732265435,0.388033099938184
LPSN,200,9045,29.04211122237007,0.31144429999403656
LPTH,200,8303,21.481134995595145,0.38652519998140633
LPX,200,14685,32.66311483759708,0.44958969997242093
LQDT,200,8679,25.29906179822601,0.34305619983933866
LRCX,200,15019,40.975723687150634,0.36653409991413355
LRN,200,9253,27.23635878721372,0.33972970000468194
LSBK,200,13942,40.65958229698883,0.3428958000149578
LSCC,200,8753,25.51271729745664,0.3430838000494987
LSI,200,14744,33.42247352078595,0.44114030012860894
LSTR,200,14675,42.83624704388965,0.3425836998503655
LTBR,200,8561,22.815254806224605,0.3752313998993486
LTC,200,14559,34.316625617409784,0.424254999961704
LTRX,200,8177,27.169389526472024,0.3009637000504881
LUB,200,8145,20.33218979278385,0.4005962999071926
LULU,200,9793,31.509221913063122,0.31079789996147156
LUMN,200,14981,33.97297899922222,0.4409680999815464
LUNA,200,8301,26.478029693324082,0.31350520020350814
LUV,200,14437,36.115333902429335,0.3997471001930535
LVS,200,14425,34.89275526935325,0.4134096000343561
LWAY,200,9812,33.70195272255121,0.2911404001060873
LXP,200,14559,39.35257325099547,0.36996310018002987
LXRX,200,9497,33.08131342466103,0.287080500042066
LXU,200,8813,26.685666277079147,0.3302522001322359
LYB,200,14892,31.203157020862943,0.47725940006785095
LYG,200,13487,41.43238643598119,0.32551830005832016
LYTS,200,13981,43.0482774395993,0.32477489998564124
LYV,200,9311,29.657494334382275,0.313950999872759
LZB,200,14541,41.2515436206458,0.3524959001224488
M,200,14426,30.633946000320528,0.470915500074625
MA,200,15258,31.662729054027007,0.4818915000651032
MAA,200,14947,40.2959910002647,0.3709301999770105
MAC,200,14759,38.57956921221267,0.3825600000564009
MAG,200,8725,24.157358126409207,0.3611735999584198
MAGS,200,13776,44.682329268734414,0.30830979999154806
MAIN,200,14577,36.77018670019477,0.39643530012108386
MAN,200,14661,10.461854369555034,1.401376800145954
MANH,200,9605,31.781725551863325,0.3022177000530064
MANT,200,14568,41.626627329746874,0.34996829996816814
MAR,200,14463,42.34231491777983,0.34157319995574653
MARK,200,8303,26.693826663997537,0.31104569998569787
MARPS,200,13948,29.90741096492457,0.4663726999424398
MAS,200,14764,30.13993717236894,0.4898484000004828
MASI,200,10526,25.473249203714904,0.4132178002037108
MAT,200,12974,33.26184796488257,0.3900564999785274
MATW,200,14471,33.25492423356043,0.4351536000613123
MATX,200,14520,38.73066900536269,0.3748967000283301
MAXR,200,14052,33.526214844361775,0.4191346999723464
MAYS,200,8357,25.18343648602687,0.3318451000377536
MBCN,200,13966,38.39164148807279,0.36377709987573326
MBI,200,8829,25.089956111883726,0.3518938000779599
